ItemID,Sentiment,SentimentText,clean_text,sentiment
807893,1,have i told you i have the best husband in the whole wide world? ,have i told you i have the best husband in the whole wide world,neutral
898391,0,Im at my boys wedding and theres nobody here to talk to   &quot;Im TAKEN&quot;,im at my boys wedding and theres nobody here to talk to quotim takenquot,negative
936253,0,Its too early for me to b awake n a fri.!  ,its too early for me to b awake n a fri,negative
380063,1,"@popyXluvsXmcfly My pleasure, Paulette.  Nice to meet you.  ",my pleasure paulette nice to meet you,neutral
284298,1,@LIV_DYNAMITE kay  duuude do you want to hang out today? coz like sam and ashley went to the mall together...I think D:,kay duuude do you want to hang out today coz like sam and ashley went to the mall togetheri think d,neutral
654130,0,eye hurts.  but partayy  tonight. attempting to look less one-eyed and more feline.,eye hurts but partayy tonight attempting to look less oneeyed and more feline,negative
730858,0,"@Dean_Big not yet, broke grad student here lol-were watching movies online until I got a trojan on my laptop ",not yet broke grad student here lolwere watching movies online until i got a trojan on my laptop,negative
683088,1,"@cenedrawood congratulations!!! Wait, i mean.... Have fun! ",congratulations wait i mean have fun,neutral
497372,0,@tommcfly Oh my gosh. I know. It's scary to think what might've happened to those 228 passengers. ,oh my gosh i know its scary to think what mightve happened to those passengers,negative
516701,1,@thetiniestowl Ahhh let me know if you like it! (Time Traveler's Wife). Soooooo good ,ahhh let me know if you like it time travelers wife soooooo good,neutral
220703,0,@JenniferA03 I was hoping they'd add San Antonio ,i was hoping theyd add san antonio,negative
766146,1,"Heading to chill in the WLV train room. Did a few small MK rides, but no real waits. Just a lot of energy stealing heat. ",heading to chill in the wlv train room did a few small mk rides but no real waits just a lot of energy stealing heat,neutral
812694,1,Having father daughter time. ,having father daughter time,neutral
852320,0,I can't fucking concentrate with this damn heat!  Cooler is so not doing it's job.  ,i cant fucking concentrate with this damn heat cooler is so not doing its job,negative
208202,1,"@Ivy_Blue yeah, me too.VAC kicks ass in many ways; Bryan is an evil genius ",yeah me toovac kicks ass in many ways bryan is an evil genius,neutral
681457,1,"@celcrisanto Cool! If you get it before I do, will you promise to let me play wit it?  My dad's I'll-think-abt-it wasn't as convincing.",cool if you get it before i do will you promise to let me play wit it my dads illthinkabtit wasnt as convincing,neutral
160040,1,@DestinyFreak Ama mayek a veedeo to reh-ply to you ahhboat Dee Cee tree foheva too ,ama mayek a veedeo to rehply to you ahhboat dee cee tree foheva too,neutral
426723,1,@soulmate_me That would be... excellent.  Please!,that would be excellent please,neutral
480232,0,"@Schofe Pity I'm working all this week and won't get to see the show  What about people like me who are phobic of feet, yuck.",pity im working all this week and wont get to see the show what about people like me who are phobic of feet yuck,negative
574305,0,2am ER visits suck ass.  Diagnosis: Anxiety/Panic attack.  ,am er visits suck ass diagnosis anxietypanic attack,negative
653107,1,Doing something as a surprise for one of my best friendsss ,doing something as a surprise for one of my best friendsss,neutral
417323,0,"@saramsullivan: No, just fix everything..... ",no just fix everything,negative
588914,1,away to drown myself in the bath  later xoxo,away to drown myself in the bath later xoxo,neutral
352971,0,@nikkiwoods Absolutely - it's particularly noticeable in London b'coz we very rarely get nice weather so most of the time people are glum ,absolutely its particularly noticeable in london bcoz we very rarely get nice weather so most of the time people are glum,negative
291188,1,"@jshe yep had coffee with me, have just got home, feeling absolutely wrung out, run ragged from 10am to 3pm, thanks 4 the sympathy ",yep had coffee with me have just got home feeling absolutely wrung out run ragged from am to pm thanks the sympathy,neutral
135986,0,@drebilee that sucks! I thought updates are suppose to make it quicker! Nah but when my cell updates its pretty much nonfunctional ,that sucks i thought updates are suppose to make it quicker nah but when my cell updates its pretty much nonfunctional,negative
580200,0,About to go white water rafting.. I'm going to die ,about to go white water rafting im going to die,negative
768883,1,hey @volunteeringwa get that wine ready I am on my way TGIF ,hey get that wine ready i am on my way tgif,neutral
229858,1,"@helenbrawn Glad to know you, Helen.  They are sure a lot of fun, aren't they? Except for this particular morning, that is ",glad to know you helen they are sure a lot of fun arent they except for this particular morning that is,neutral
617682,1,"Atlanta airport - &quot;Grove&quot; on way to gate C. Delicious stuff (dried fuits, candy, caramel apple bar!). Biodegradable green take out bags ",atlanta airport quotgrovequot on way to gate c delicious stuff dried fuits candy caramel apple bar biodegradable green take out bags,neutral
1026835,1,Listening to live evr radio ,listening to live evr radio,neutral
785641,1,http://bit.ly/zdc41  I cannot wait for this record to drop. ,i cannot wait for this record to drop,neutral
643194,0,BULLETIN -- ACTRESS FARRAH FAUCETT HAS DIED. (via @BreakingNews)  RIP Farrah,bulletin actress farrah faucett has died via rip farrah,negative
316761,1,@MissKeriBaby I would love to work with you some day  Im a producer from Connecticut....,i would love to work with you some day im a producer from connecticut,neutral
254808,0,@kleamccombs awww it's summer there yeah? here it's winter but it's still hot somehow ,awww its summer there yeah here its winter but its still hot somehow,negative
480825,1,@thehungrycoder rather use php in cli mode ,rather use php in cli mode,neutral
148404,0,"@emencia too late Rodge for Den's  But soon, when I'll get rid of my kids ;)",too late rodge for dens but soon when ill get rid of my kids,negative
62543,1,@blake_wood you have 370 followers now!  From as far away as Darwin-Australia.,you have followers now from as far away as darwinaustralia,neutral
351877,0,@nicurrr hahahhahaha! natawa naman ako! im not updated na.  miss you dear! good luck sa thesis!,hahahhahaha natawa naman ako im not updated na miss you dear good luck sa thesis,negative
385124,0,@queenbeecc I suppose....but just think its futile ,i supposebut just think its futile,negative
571133,0,~erasing my previous comment because it wasn't nice.~ ,erasing my previous comment because it wasnt nice,negative
912312,1,"@jordekorre Well my wish is to use it daily, but let's see.. ",well my wish is to use it daily but lets see,neutral
181618,0,@Eevee410 I am lost. Please help me find a good home. ,i am lost please help me find a good home,negative
217633,1,"@jcsoliman wow naman, touched ako. ipagluluto kita ulit one of these days. ",wow naman touched ako ipagluluto kita ulit one of these days,neutral
431720,1,"@StephenRinaldo  Indeed! Some workers just totally fly under the radar, hey?  Must have been a very interesting industry to work in...",indeed some workers just totally fly under the radar hey must have been a very interesting industry to work in,neutral
571265,1,"Amazon launches Elastic Load Balancing, Auto scaling and CloudWatch.Lets party  http://is.gd/AWaj http://is.gd/AWa9 http://is.gd/AV0d #ec2",amazon launches elastic load balancing auto scaling and cloudwatchlets party,neutral
944761,1,im so sorry if my english are not soo good cause im begginer ,im so sorry if my english are not soo good cause im begginer,neutral
770942,1,hi @Jimbrabo ! where do you get em all from!  and if you weigh yourself ON the moon??! ;),hi where do you get em all from and if you weigh yourself on the moon,neutral
218626,0,@jelliedrik me too lol Monday has to be the worst day ever ,me too lol monday has to be the worst day ever,negative
1038965,1,New on Twitter !! I will follow you !! ,new on twitter i will follow you,neutral
494774,1,@tnsltwn That it does! ,that it does,neutral
615930,1,"BROOKE - &quot;frustrated&quot;, &quot;pissy&quot;, &quot;grrr&quot;, &quot;pissed off&quot;, &quot;headache&quot;, &quot;nothing goes right&quot;, &quot;sick&quot;, &quot;tired&quot;, &quot;sad&quot;.  See a PATTERN emerging? ",brooke quotfrustratedquot quotpissyquot quotgrrrquot quotpissed offquot quotheadachequot quotnothing goes rightquot quotsickquot quottiredquot quotsadquot see a pattern emerging,neutral
15540,0,/me majorly wants a job ,me majorly wants a job,negative
703156,1,Good morning people... ,good morning people,neutral
634508,0,bff had a baby boy yesterday!!! welcome baby &quot;Cougar!&quot; i wish we weren't so far apart ,bff had a baby boy yesterday welcome baby quotcougarquot i wish we werent so far apart,negative
285601,1,@LMFAOitsBAY Haha i know you were!!!  Lol awesomeness  I'm uhmm talkin to friends!!,haha i know you were lol awesomeness im uhmm talkin to friends,neutral
561602,0,@xlovesongx nakakastress school ( haha but it wasn't enough eh. ,nakakastress school haha but it wasnt enough eh,negative
657490,0,Chicken soup seems to cure everything...except AIDS. (via @AndyMilonakis) word ,chicken soup seems to cure everythingexcept aids via word,negative
257715,1,"@Kraftleuchte Smile, I'll always try my very best... ",smile ill always try my very best,neutral
457329,1,@RevAnne1 I promise I won't tell anyone. ,i promise i wont tell anyone,neutral
372950,1,@peoplefight i bet you do too! ,i bet you do too,neutral
478116,1,@TheBolce hmm.I dunno.You should ask NATHALIE =] she knows. BOF is currently airing in the Philippines  I've watched it many times!,hmmi dunnoyou should ask nathalie she knows bof is currently airing in the philippines ive watched it many times,neutral
516799,1,@thetravelbee Thanks so much for the compliment! {{blush}} Have a great day! You just made my day ,thanks so much for the compliment blush have a great day you just made my day,neutral
479694,1,"@WerewolfJacob *STICKS MY TOUNGE OUT AT YOU, BUT GIVES IN AND GIVES YOU A HUG* WHY HELLO. ",sticks my tounge out at you but gives in and gives you a hug why hello,neutral
479100,1,@WendeeCarter LOL Wendee - mention Guy Sebastian and we'll be there in droves!! ,lol wendee mention guy sebastian and well be there in droves,neutral
405406,1,@rstrader we wouldn't expect anything less! ,we wouldnt expect anything less,neutral
559597,0,"Ah, doing hw... I'm so lazy, I should have done it weeks ago! ",ah doing hw im so lazy i should have done it weeks ago,negative
366271,1,@patriciannroque NVM. I'll tell you about it tomorrow. ,nvm ill tell you about it tomorrow,neutral
492173,0,@SLB me too ,me too,negative
680677,1,@cassieventura hope you have good dreams ,hope you have good dreams,neutral
843077,0,@IfYouSeekMikey thanks for the invite  lol,thanks for the invite lol,negative
174665,1,@girlgetstrong sounds pretty dangerous to me...you guys sound like a wild bunch alright! Have a great night ,sounds pretty dangerous to meyou guys sound like a wild bunch alright have a great night,neutral
386063,0,@MsAsHleY33  no answer from you again? Work late?,no answer from you again work late,negative
197053,1,@IlanBr no worries. Dude... Good things always comes out from working hard. And I ain't complaining. ,no worries dude good things always comes out from working hard and i aint complaining,neutral
579825,0,Aaah I can't sleep and I have to work 12 hours tomorrow... Stupid energy drink ,aaah i cant sleep and i have to work hours tomorrow stupid energy drink,negative
678201,0,fuck its to hot to sleep ,fuck its to hot to sleep,negative
118131,1,@Deep25btech thanks for your reply. We appreciate it ,thanks for your reply we appreciate it,neutral
117282,1,@buckhollywood Happy Birthday ,happy birthday,neutral
172997,1,"@gfrancie Sigh. Pregnant women... &lt;grumble&gt; OK, but you get *one* day. ",sigh pregnant women ltgrumblegt ok but you get one day,neutral
808259,0,Have to get ready soon to go to Brother's Ian to spend some time with dad before he leaves tomorrow ,have to get ready soon to go to brothers ian to spend some time with dad before he leaves tomorrow,negative
850922,0,I can't believe I slept so late. I've a hair appointment at 10 and loads to do before then ,i cant believe i slept so late ive a hair appointment at and loads to do before then,negative
557027,1,about to listen to a presentation on rainwater harvesting systems???? should be interesting! ,about to listen to a presentation on rainwater harvesting systems should be interesting,neutral
346529,1,@maddaykinns mkaaay. i'm cool with that ,mkaaay im cool with that,neutral
275618,1,@littlebloop siiiickk. Thanks boo. ,siiiickk thanks boo,neutral
323578,1,@mitchelmusso im so excited! it's going to be great. ,im so excited its going to be great,neutral
378591,0,"@PJBauer24 Yes you are, you're twitter harrasing me.  lol",yes you are youre twitter harrasing me lol,negative
559929,0,"ah., i have a fever, im shivering, freezing, really sore nose, runny nose, sore throat etcetc.  owwwwww :'(",ah i have a fever im shivering freezing really sore nose runny nose sore throat etcetc owwwwww,negative
191082,1,@estoni no need to shout you big BUSH BANDIT #FollowFriday  kwaheri ndugu ,no need to shout you big bush bandit kwaheri ndugu,neutral
190549,1,@hppamela i drunk the bar dry for ya ,i drunk the bar dry for ya,neutral
563409,1,@xoxojanine lol... she must be a Lady Gaga fanatic!!! Just like my cousin!!! ,lol she must be a lady gaga fanatic just like my cousin,neutral
789257,1,http://twitpic.com/6h7ws - @TheRealJordin ,,neutral
722234,1,@David_Henrie callll @selenagomez ,callll,neutral
353233,1,@NileyLover09 well i`m a little bit sick but i`m fine ,well im a little bit sick but im fine,neutral
347358,1,@MakikiGirl: I am girl that's the reasoning behind June 20th passion party ,i am girl thats the reasoning behind june th passion party,neutral
87448,1,@chubbs01 Good for you Chubbs! ,good for you chubbs,neutral
1018721,1,My hair for the Locks of Love thingo that Andrew is organising  If you don't know we're basically just... http://tinyurl.com/psgtqs,my hair for the locks of love thingo that andrew is organising if you dont know were basically just,neutral
452512,0,@Sternenfee hiya it's no longer morning for me ,hiya its no longer morning for me,negative
252307,1,@kekiahij005 YES!! And I luv it! Wayyy better than the Instinct ,yes and i luv it wayyy better than the instinct,neutral
757086,1,"going out with mr. curly hair and dimples tonight.  doctor's appointment tomorrow, and possibly the fair!",going out with mr curly hair and dimples tonight doctors appointment tomorrow and possibly the fair,neutral
854647,0,@itwittmyclit I'm jealous. I wanna nerd out ,im jealous i wanna nerd out,negative
147662,0,@darkened_jade Yep.....WORK....started badly and has gone rapidly downhill!  Story of my life to be honest ,yepworkstarted badly and has gone rapidly downhill story of my life to be honest,negative
797467,1,I am realising I know nothing of popular culture - hahaha ,i am realising i know nothing of popular culture hahaha,neutral
741705,0,FRIGGEN TWITTER!! STOP GOING ALL WEIRD LIKE!! argh im sick!! wish i saw the hot tom fletcher look alike ,friggen twitter stop going all weird like argh im sick wish i saw the hot tom fletcher look alike,negative
877993,1,@Jessg85 i thought you would like that one ,i thought you would like that one,neutral
778242,0,Got sunburnt knees ,got sunburnt knees,negative
577758,0,any 1  gud in gfx plz reply me .. ,any gud in gfx plz reply me,negative
263572,0,"@laperugina Yes - I *do* want it, but there's another that I want more - but it's sold out ",yes i do want it but theres another that i want more but its sold out,negative
84363,0,@caticaamp @murdeerxgiiiirl    ,,negative
739848,0,haven't been on all day  went to bed late last night!,havent been on all day went to bed late last night,negative
347583,1,@mamanessa yeah we did. Thanks! ,yeah we did thanks,neutral
821912,0,highly bummed that the guys arent staying. so much for seeing @donniewahlberg for facetime! ,highly bummed that the guys arent staying so much for seeing for facetime,negative
914797,0,I was caller number one. ,i was caller number one,negative
958357,0,@kristianc Haha shhh! Still achey today as well. I mustn't be sleeping properly or somehing.  boo!,haha shhh still achey today as well i mustnt be sleeping properly or somehing boo,negative
968667,1,@labellagorda  Glad to hear that. Have a fun fun evening ,glad to hear that have a fun fun evening,neutral
236538,0,@jramsden my sisters graduation party is sat. ,my sisters graduation party is sat,negative
209443,1,@JaiRich Only GOD can judge you  RUN FASSSSST!!!,only god can judge you run fassssst,neutral
368341,1,"@pcam I think you &amp; I must've showed up about same time, so I'm merely making assumption based on loooong, consistent history!  #hhrs",i think you amp i mustve showed up about same time so im merely making assumption based on loooong consistent history,neutral
183693,1,"@heartoholic ohh. its good, its nice not to have to remeber 2343209482095 passwords anymore ",ohh its good its nice not to have to remeber passwords anymore,neutral
450322,1,@steeredc I've still got Simon at my apartment... reminds me of livingroom picnics ,ive still got simon at my apartment reminds me of livingroom picnics,neutral
830491,0,i just added a new theme on the site... but then the header image doesn't want to show up ,i just added a new theme on the site but then the header image doesnt want to show up,negative
702280,0,Everybody flew to Guangdong today but I have to stay home alone  That means...midnight pajama tweetup at my house!,everybody flew to guangdong today but i have to stay home alone that meansmidnight pajama tweetup at my house,negative
98660,0,"@cosleia It doesn't get as dark in the summer, either, as it does the rest of the year, and that just makes it hard for me to sleep. ",it doesnt get as dark in the summer either as it does the rest of the year and that just makes it hard for me to sleep,negative
791726,1,haha since playing this game i've had 6 new followers  hi to you new people (or robots)!,haha since playing this game ive had new followers hi to you new people or robots,neutral
650376,1,Enjoying my last Saturday as a Canyon Laker ,enjoying my last saturday as a canyon laker,neutral
738,0, @ moval court 4 a traffic ticket..I should b sleeping..aahh.,moval court a traffic ticketi should b sleepingaahh,negative
753234,0,hi world.. tomorrow will start the exams.. 2week of stress! ,hi world tomorrow will start the exams week of stress,negative
635670,1,Blackstar shoutin out the first lady  &quot;she's a special ladyyyy&quot; lol,blackstar shoutin out the first lady quotshes a special ladyyyyquot lol,neutral
591552,1,"@andioakes well y'know - put it out there in the twitterverse, and someone will see it's your b'day, even in Oz! ",well yknow put it out there in the twitterverse and someone will see its your bday even in oz,neutral
271416,1,@jessicaranda and impossible to forget  agreed! Hhe,and impossible to forget agreed hhe,neutral
526192,0, Where i,where i,negative
536372,1,#followfriday I follow @lynettepatter because she is as beautiful on the inside as she is on the outside!  She's charming ,i follow because she is as beautiful on the inside as she is on the outside shes charming,neutral
883931,0,I just realized i was lied to and a promise was broken. ,i just realized i was lied to and a promise was broken,negative
580522,0,"@Ali_Sweeney Missed Friday and Today's episodes,  DTV came and took my NBC off. All money we spent to get ready and it still don't work.",missed friday and todays episodes dtv came and took my nbc off all money we spent to get ready and it still dont work,negative
464290,1,@TamaraSchilling Great!!!  Don't want offend anyone.  Well at least not the people I like. ,great dont want offend anyone well at least not the people i like,neutral
87158,1,@avaiIable Hey.... drunk yeah...cheap.... i dont think so ... hahaha  ,hey drunk yeahcheap i dont think so hahaha,neutral
817275,1,@gypsygurl u r really sweet ,u r really sweet,neutral
541414,1,&amp; Sari recommend &quot;My Life In Ruins&quot;! 4 thumbs up! ,amp sari recommend quotmy life in ruinsquot thumbs up,neutral
374471,1,@petite_puce love your focus and persistence though! gotta be done - I'll get you on wine again easy ,love your focus and persistence though gotta be done ill get you on wine again easy,neutral
413379,1,@samrose1 sheesh...get off of twitter...and find that bed...QUICK!  good night hon...,sheeshget off of twitterand find that bedquick good night hon,neutral
559590,1,AH!I'M SO HAPPY. I love you all!   ,ahim so happy i love you all,neutral
935442,0,its raining  dont know what to do now today,its raining dont know what to do now today,negative
127159,1,"@dizzyunplugged its cool mos gonna give us a lift, you are of course welcome to come into toon though ",its cool mos gonna give us a lift you are of course welcome to come into toon though,neutral
612241,1,At applebee's for the going away dinner for @SABeauty20. Me and jen are having some great conversations ,at applebees for the going away dinner for me and jen are having some great conversations,neutral
825407,0,Holy hell...downtown noise is...noisy. Bad enough I'm at work. Worse still I have to listen to I guess construction noise. ,holy helldowntown noise isnoisy bad enough im at work worse still i have to listen to i guess construction noise,negative
362196,0,@miketopia Ohhhhh. Im only there for the friday. Exams ..SILLY  First one today at 9am..on a SATURDAY. University is ridiculous lol,ohhhhh im only there for the friday exams silly first one today at amon a saturday university is ridiculous lol,negative
705771,1,ew... monday...   out tonightt ,ew monday out tonightt,neutral
231656,1,"@Jonasbrothers my fave songs are Turn Right and Much Better, can't wait to hear the full versions ",my fave songs are turn right and much better cant wait to hear the full versions,neutral
852988,0,"I missss myy daddd!   hindi as in, dad yung dad ah. AHHAHA.",i missss myy daddd hindi as in dad yung dad ah ahhaha,negative
502575,0,@SuzeOrmanShow Ha! Re: jacket. OK! I suppose that applies to shoes.  What I learned today from you: TIPS. Thanks!,ha re jacket ok i suppose that applies to shoes what i learned today from you tips thanks,negative
78827,1,@CaliLewis Perhaps they should become acquainted with the ants in my pants.  Hopefully both will relocate.  ,perhaps they should become acquainted with the ants in my pants hopefully both will relocate,neutral
1032992,1,last night 'San Isidro' ~ today lunch with family ,last night san isidro today lunch with family,neutral
346798,1,"@Madril  We weren't racing it, just touring, you know? ",we werent racing it just touring you know,neutral
983514,1,lol I love it when people are intimidated by me. ,lol i love it when people are intimidated by me,neutral
884948,0,I LIKE THE BALANCE WE HAVE AS IS I'LL BE HONEST. ,i like the balance we have as is ill be honest,negative
541140,0,#squarespace - My fiance's 1st gen iPhone screen is cracked! Help us out! ,my fiances st gen iphone screen is cracked help us out,negative
296111,0,"@manic_nimrod Totally, i need a new psp too, my old one broke. ",totally i need a new psp too my old one broke,negative
294981,1,@marks thank you! you made me in a better mood for sure ,thank you you made me in a better mood for sure,neutral
324417,0,@lady_midnite  That sucks! Try listening to some soothing music maybe?,that sucks try listening to some soothing music maybe,negative
708252,1,"goin' to the pool, possibly outlet shopping, and hanging out with the hubby! GREAT way to celebrate a Sunday ",goin to the pool possibly outlet shopping and hanging out with the hubby great way to celebrate a sunday,neutral
742766,0,"Fuck, now down by 24 with 966 seconds.  It's over ",fuck now down by with seconds its over,negative
658819,1,Come ovaaa! I've got ziti and that chicken again ,come ovaaa ive got ziti and that chicken again,neutral
972367,1,is looking forward to another good Sunday ,is looking forward to another good sunday,neutral
1034106,0,Lorenzo hates me.  weep weep. all I did was love music. weep weep.,lorenzo hates me weep weep all i did was love music weep weep,negative
918803,0,I wish  I was more intelligent.  life would have been better .,i wish i was more intelligent life would have been better,negative
996144,0,Mark had the cheek to phone Sarah and ask if I was in the office! He obviously doesn't trust me. ,mark had the cheek to phone sarah and ask if i was in the office he obviously doesnt trust me,negative
423622,1,@snufsnuf @flawedangel Both of you just made my day! Thank you so much. You know what you did.. Hahaha.. Macam tajuk filem plak ,both of you just made my day thank you so much you know what you did hahaha macam tajuk filem plak,neutral
388189,1,@mudville100 i dunno all the fartin and burping and scratching bits urrrgghh! ,i dunno all the fartin and burping and scratching bits urrrgghh,neutral
396268,1,@rick_c_official What's the link?! ,whats the link,neutral
621943,1,buuuuuuut. i'm going to continue reading new moon. cause i love edward. gosh. i need to find me one of him. now that would be amazing  &lt;3,buuuuuuut im going to continue reading new moon cause i love edward gosh i need to find me one of him now that would be amazing lt,neutral
132352,1,"@classimami ohh goodness.. I can only imagine that mess.. hides the listick!! or better yet, DONT! I need to see some funny pix ",ohh goodness i can only imagine that mess hides the listick or better yet dont i need to see some funny pix,neutral
910657,0,I want cheese toastie. But do not have toastie maker.  regular toast will suffice .,i want cheese toastie but do not have toastie maker regular toast will suffice,negative
156730,1,@fartingpen congrats farto!! ,congrats farto,neutral
401970,1,@ROXPromotions thanks mama!!!!  see she got my back!!!!,thanks mama see she got my back,neutral
350669,0,@NickkkJonasss well i wanted to know if you liked playing with mcfly but you won't answer me ,well i wanted to know if you liked playing with mcfly but you wont answer me,negative
166175,1,"@funkatron Why is that? Nerds will just make the cool apps and plugins using Wave, so non-geeks can have fun too ",why is that nerds will just make the cool apps and plugins using wave so nongeeks can have fun too,neutral
434296,1,@showmesecrets yay! hope you can find someone good soon ,yay hope you can find someone good soon,neutral
412323,0,@semicaustic I know what you mean... time is really the only way to tell unfortunately  but good luck!!,i know what you mean time is really the only way to tell unfortunately but good luck,negative
212260,0,"@jamieyork ah, now I've read the article it doesn't seem funny  I assumed they lost is as in forgot where they left it",ah now ive read the article it doesnt seem funny i assumed they lost is as in forgot where they left it,negative
638748,0,brandon's not talking anymore ,brandons not talking anymore,negative
76544,1,@aostheller Fan Fiction is when a fan writes a story about themselves &amp; their idol. I'm reading a FF about DDub.  ,fan fiction is when a fan writes a story about themselves amp their idol im reading a ff about ddub,neutral
298638,1,@markhoppus Blink182 is adding a second show?!?! aah omg thank you!!  I now have hope again.,blink is adding a second show aah omg thank you i now have hope again,neutral
746993,0,"getting beefed at by friend, mood is running towards minus degrees ",getting beefed at by friend mood is running towards minus degrees,negative
427961,1,@spaulds1 You're welcome. Least I can do ,youre welcome least i can do,neutral
1023562,0,My shoes and socks are wet and it's not very nice  Luckily I'm at home soon,my shoes and socks are wet and its not very nice luckily im at home soon,negative
778544,0,Got to work this coming Saturday so have the day off today. Which means dealing with the 101 tasks I've been trying to avoid for weeks ,got to work this coming saturday so have the day off today which means dealing with the tasks ive been trying to avoid for weeks,negative
235007,1,@heytherekate good luck! mine went okay today and so I'm sure yours will too ,good luck mine went okay today and so im sure yours will too,neutral
623343,0,"Can I just go back to bed, please? ",can i just go back to bed please,negative
420535,1,"@scotartt, How's your haiku?  That looks like the way to make the application form stand out ... ",hows your haiku that looks like the way to make the application form stand out,neutral
243681,1,@Katie Price: i have just watched katie and peter: stateside. and the man you was with just signed you up for twitterr!! so i did. xx ,price i have just watched katie and peter stateside and the man you was with just signed you up for twitterr so i did xx,neutral
894212,1,@JohnnyLaird and you Johnny! Happy Monday ,and you johnny happy monday,neutral
679431,1,did an aerial tonight for the first time in over a year  http://bit.ly/16MLfT,did an aerial tonight for the first time in over a year,neutral
636809,0,"Bon, ce fut court, les vacances sont termin̩es. Back to work ",bon ce fut court les vacances sont termines back to work,negative
669403,0,First mom's day without my mom... ,first moms day without my mom,negative
622245,0,damn Nintendo and their pokemans... I have this -&gt; http://bit.ly/w3mFT  playing in my head on repeat ATM ,damn nintendo and their pokemans i have this gt playing in my head on repeat atm,negative
3186,0, oh I miss it,oh i miss it,negative
9565,1,#FF @KittyKatana cuz she works harder than hard workin @Smurfakins cuz she's HILARIOUS and bizarre *Smh wierd lil black girl ,cuz she works harder than hard workin cuz shes hilarious and bizarre smh wierd lil black girl,neutral
63874,1,@bomchikawahwah Sounds yummy... now I'm hungry. ,sounds yummy now im hungry,neutral
870601,0,i want to finish the rest of grease  booo,i want to finish the rest of grease booo,negative
964240,0,Just started feeling really sick. Ugh  no bueno.,just started feeling really sick ugh no bueno,negative
99682,0,@crucify_brett That's a shame ,thats a shame,negative
1037478,0,Main Street blocked off. Heard someone was run over by a bus.  @ Main St &amp; Norman Pl http://loopt.us/2L9PhQ.t,main street blocked off heard someone was run over by a bus main st amp norman pl,negative
381221,1,@PriyaQ hope it isnt mahindra holidays asking u to attend their product intro..before collecting ur free trip to munnar.. ,hope it isnt mahindra holidays asking u to attend their product introbefore collecting ur free trip to munnar,neutral
372623,0,@MissxMarisa hahaha scary stuff!!! Walk is a great song!! Dimebag is now dead ,hahaha scary stuff walk is a great song dimebag is now dead,negative
800083,0,@Frenchywilson  That doesnt sound good Enid does it ,that doesnt sound good enid does it,negative
829656,0,I hope he starts with Margate. I saw a poo in the sea there once ,i hope he starts with margate i saw a poo in the sea there once,negative
391740,1,"@rebekaaa i've just been reading through that poll, i lol'd  everyone on there is so narrow minded.",ive just been reading through that poll i lold everyone on there is so narrow minded,neutral
5659,1,#FOLLOWFRIDAY! ----&gt; @LeezeArray &lt;---- nicest girl ever ,gt lt nicest girl ever,neutral
1007148,1,"Morning campers, today i tidy the house, go a big shop for the party 2moro and have a lady day ",morning campers today i tidy the house go a big shop for the party moro and have a lady day,neutral
827304,1,home from work....cleaning my room and getting ready for my party tonight ,home from workcleaning my room and getting ready for my party tonight,neutral
413130,1,"@ShakespeareF at 5 oclock your time, it's 6 oclock my time, you're sleeping and i'm just getting to bed! This is during the school year ",at oclock your time its oclock my time youre sleeping and im just getting to bed this is during the school year,neutral
5711,1,"#goodsex IS WHAT MAJOR PAYNE SAID, &quot;like putting 2 Qtips in my ears and twistin' em' around real fast&quot;!!! ",is what major payne said quotlike putting qtips in my ears and twistin em around real fastquot,neutral
128833,1,"@djword Oops, forgot about CARS. I repressed it.  Yes, UP is much much better than CARS.",oops forgot about cars i repressed it yes up is much much better than cars,neutral
290500,1,"@luluphooey at least you can listen to the score any day now, just been to the red box ",at least you can listen to the score any day now just been to the red box,neutral
163819,1,@Franklero Already had a look today. It's a great record. I definitely need a copy ,already had a look today its a great record i definitely need a copy,neutral
98782,0,@Courageous_one then theres this one what always gets to me http://tinyurl.com/dm3nwx big what if... ,then theres this one what always gets to me big what if,negative
261059,0,@Laanetweets And I bet it works as well as it does here- not well. ,and i bet it works as well as it does here not well,negative
973543,0,Is not a happy camper.  ,is not a happy camper,negative
408383,1,@oanhLove awww  happy bday grandma! Hehe http://myloc.me/2Zm8,awww happy bday grandma hehe,neutral
414591,1,@OfficialWylD YUM! I love me some Cinnamon Toast Crunch! Enjoy it sweety ,yum i love me some cinnamon toast crunch enjoy it sweety,neutral
423419,0,@Snowshadow yeah definitely not so good this year  and I'm worn out chasing the kids kites when they let go ,yeah definitely not so good this year and im worn out chasing the kids kites when they let go,negative
701811,0,"enough of translating. time for Milk. (i know, im late.) weather sux again ",enough of translating time for milk i know im late weather sux again,negative
1011189,0,"just got home, the mother is gone now  i miss her already! whos going to clean my apartment now!? hahah",just got home the mother is gone now i miss her already whos going to clean my apartment now hahah,negative
532841,1,Almost home.. hope mom made delicious dinner! On the iPod: Acda &amp; de Munnik ,almost home hope mom made delicious dinner on the ipod acda amp de munnik,neutral
722677,1,good cover... a smiths blip reminded me of this  ? http://blip.fm/~4kofk,good cover a smiths blip reminded me of this,neutral
1003202,0,missing ontario..  ,missing ontario,negative
708525,0,@cmckelvey in my right arm... forearm to be specific! tried some anadin already did no good! ,in my right arm forearm to be specific tried some anadin already did no good,negative
